country,year,sex,age,people
Bosnia and Herzegovina,1980,2,75,27.002
Bosnia and Herzegovina,1980,2,80,19.558
Bosnia and Herzegovina,1980,2,85,0.0
Bosnia and Herzegovina,1980,2,90,0.0
Bosnia and Herzegovina,1980,2,95,0.0
Bosnia and Herzegovina,1980,2,100,0.0
Bosnia and Herzegovina,1985,2,0,187.021
Bosnia and Herzegovina,1985,2,5,173.664
Bosnia and Herzegovina,1985,2,10,194.44
Bosnia and Herzegovina,1985,2,15,199.364
Bosnia and Herzegovina,1985,2,20,211.589
Bosnia and Herzegovina,1985,2,25,190.313
Bosnia and Herzegovina,1985,2,30,178.237
Bosnia and Herzegovina,1985,2,35,154.282
Bosnia and Herzegovina,1985,2,40,108.221
Bosnia and Herzegovina,1985,2,45,137.684
Bosnia and Herzegovina,1985,2,50,128.511
Bosnia and Herzegovina,1985,2,55,108.395
Bosnia and Herzegovina,1985,2,60,78.597
Bosnia and Herzegovina,1985,2,65,45.18
Bosnia and Herzegovina,1985,2,70,44.724
Bosnia and Herzegovina,1985,2,75,33.585
Bosnia and Herzegovina,1985,2,80,25.959
Bosnia and Herzegovina,1985,2,85,0.0
Bosnia and Herzegovina,1985,2,90,0.0
Bosnia and Herzegovina,1985,2,95,0.0
Bosnia and Herzegovina,1985,2,100,0.0
Bosnia and Herzegovina,1990,2,0,173.315
Bosnia and Herzegovina,1990,2,5,186.451
Bosnia and Herzegovina,1990,2,10,173.381
Bosnia and Herzegovina,1990,2,15,187.613
Bosnia and Herzegovina,1990,2,20,184.736
Bosnia and Herzegovina,1990,2,25,198.049
Bosnia and Herzegovina,1990,2,30,182.848
Bosnia and Herzegovina,1990,2,35,173.379
Bosnia and Herzegovina,1990,2,40,148.474
Bosnia and Herzegovina,1990,2,45,105.161
Bosnia and Herzegovina,1990,2,50,137.205
Bosnia and Herzegovina,1990,2,55,127.491
Bosnia and Herzegovina,1990,2,60,105.442
Bosnia and Herzegovina,1990,2,65,73.794
Bosnia and Herzegovina,1990,2,70,39.33
Bosnia and Herzegovina,1990,2,75,34.389
Bosnia and Herzegovina,1990,2,80,21.845
Bosnia and Herzegovina,1990,2,85,8.752
Bosnia and Herzegovina,1990,2,90,2.593
Bosnia and Herzegovina,1990,2,95,0.369
Bosnia and Herzegovina,1990,2,100,0.047
Bosnia and Herzegovina,1995,2,0,115.975
Bosnia and Herzegovina,1995,2,5,142.394
Bosnia and Herzegovina,1995,2,10,155.072
Bosnia and Herzegovina,1995,2,15,141.552
Bosnia and Herzegovina,1995,2,20,148.028
Bosnia and Herzegovina,1995,2,25,137.369
Bosnia and Herzegovina,1995,2,30,157.726
Bosnia and Herzegovina,1995,2,35,153.509
Bosnia and Herzegovina,1995,2,40,149.118
Bosnia and Herzegovina,1995,2,45,129.99
Bosnia and Herzegovina,1995,2,50,88.815
Bosnia and Herzegovina,1995,2,55,117.298
Bosnia and Herzegovina,1995,2,60,106.982
Bosnia and Herzegovina,1995,2,65,85.439
Bosnia and Herzegovina,1995,2,70,56.513
Bosnia and Herzegovina,1995,2,75,26.331
Bosnia and Herzegovina,1995,2,80,19.889
Bosnia and Herzegovina,1995,2,85,10.453
Bosnia and Herzegovina,1995,2,90,3.138
Bosnia and Herzegovina,1995,2,95,0.617
Bosnia and Herzegovina,1995,2,100,0.056
Bosnia and Herzegovina,2000,2,0,105.48
Bosnia and Herzegovina,2000,2,5,109.327
Bosnia and Herzegovina,2000,2,10,137.787
Bosnia and Herzegovina,2000,2,15,148.903
Bosnia and Herzegovina,2000,2,20,130.28
Bosnia and Herzegovina,2000,2,25,134.175
Bosnia and Herzegovina,2000,2,30,127.443
Bosnia and Herzegovina,2000,2,35,152.53
Bosnia and Herzegovina,2000,2,40,149.151
Bosnia and Herzegovina,2000,2,45,144.585
Bosnia and Herzegovina,2000,2,50,125.378
Bosnia and Herzegovina,2000,2,55,83.938
Bosnia and Herzegovina,2000,2,60,109.185
Bosnia and Herzegovina,2000,2,65,96.183
Bosnia and Herzegovina,2000,2,70,72.327
Bosnia and Herzegovina,2000,2,75,43.37
Bosnia and Herzegovina,2000,2,80,17.079
Bosnia and Herzegovina,2000,2,85,10.304
Bosnia and Herzegovina,2000,2,90,3.863
Bosnia and Herzegovina,2000,2,95,0.741
Bosnia and Herzegovina,2000,2,100,0.087
Bosnia and Herzegovina,2005,2,0,80.521
Bosnia and Herzegovina,2005,2,5,106.805
Bosnia and Herzegovina,2005,2,10,110.515
Bosnia and Herzegovina,2005,2,15,138.533
Bosnia and Herzegovina,2005,2,20,149.869
Bosnia and Herzegovina,2005,2,25,132.236
Bosnia and Herzegovina,2005,2,30,136.568
Bosnia and Herzegovina,2005,2,35,128.941
Bosnia and Herzegovina,2005,2,40,152.67
Bosnia and Herzegovina,2005,2,45,148.562
Bosnia and Herzegovina,2005,2,50,143.1
Bosnia and Herzegovina,2005,2,55,122.817
Bosnia and Herzegovina,2005,2,60,80.997
Bosnia and Herzegovina,2005,2,65,102.163
Bosnia and Herzegovina,2005,2,70,85.392
Bosnia and Herzegovina,2005,2,75,58.785
Bosnia and Herzegovina,2005,2,80,30.514
Bosnia and Herzegovina,2005,2,85,9.545
Bosnia and Herzegovina,2005,2,90,4.075
Bosnia and Herzegovina,2005,2,95,0.983
Bosnia and Herzegovina,2005,2,100,0.114
Bosnia and Herzegovina,2010,2,0,85.451
Bosnia and Herzegovina,2010,2,5,80.542
Bosnia and Herzegovina,2010,2,10,106.857
Bosnia and Herzegovina,2010,2,15,110.531
Bosnia and Herzegovina,2010,2,20,138.42
Bosnia and Herzegovina,2010,2,25,149.717
Bosnia and Herzegovina,2010,2,30,132.163
Bosnia and Herzegovina,2010,2,35,136.419
Bosnia and Herzegovina,2010,2,40,128.509
Bosnia and Herzegovina,2010,2,45,151.528
Bosnia and Herzegovina,2010,2,50,146.603
Bosnia and Herzegovina,2010,2,55,139.895
Bosnia and Herzegovina,2010,2,60,118.177
Bosnia and Herzegovina,2010,2,65,75.789
Bosnia and Herzegovina,2010,2,70,90.917
Bosnia and Herzegovina,2010,2,75,69.803
Bosnia and Herzegovina,2010,2,80,41.79
Bosnia and Herzegovina,2010,2,85,17.362
Bosnia and Herzegovina,2010,2,90,3.885
Bosnia and Herzegovina,2010,2,95,1.071
Bosnia and Herzegovina,2010,2,100,0.156
Bosnia and Herzegovina,2015,2,0,83.592
Bosnia and Herzegovina,2015,2,5,85.297
Bosnia and Herzegovina,2015,2,10,80.446
Bosnia and Herzegovina,2015,2,15,106.671
Bosnia and Herzegovina,2015,2,20,110.183
Bosnia and Herzegovina,2015,2,25,137.943
Bosnia and Herzegovina,2015,2,30,149.204
Bosnia and Herzegovina,2015,2,35,131.639
Bosnia and Herzegovina,2015,2,40,135.706
Bosnia and Herzegovina,2015,2,45,127.476
Bosnia and Herzegovina,2015,2,50,149.555
Bosnia and Herzegovina,2015,2,55,143.452
Bosnia and Herzegovina,2015,2,60,134.894
Bosnia and Herzegovina,2015,2,65,111.007
Bosnia and Herzegovina,2015,2,70,67.94
Bosnia and Herzegovina,2015,2,75,75.254
Bosnia and Herzegovina,2015,2,80,50.615
Bosnia and Herzegovina,2015,2,85,24.488
Bosnia and Herzegovina,2015,2,90,7.347
Bosnia and Herzegovina,2015,2,95,1.073
Bosnia and Herzegovina,2015,2,100,0.183
Croatia,1950,2,0,192.4
Croatia,1950,2,5,148.0
Croatia,1950,2,10,168.4
Croatia,1950,2,15,180.8
Croatia,1950,2,20,178.4
Croatia,1950,2,25,169.9
Croatia,1950,2,30,108.9
Croatia,1950,2,35,136.6
Croatia,1950,2,40,149.8
Croatia,1950,2,45,131.7
Croatia,1950,2,50,114.7
Croatia,1950,2,55,85.7
Croatia,1950,2,60,76.4
Croatia,1950,2,65,62.3
Croatia,1950,2,70,48.0
Croatia,1950,2,75,36.5
Croatia,1950,2,80,27.401
Croatia,1950,2,85,0.0
Croatia,1950,2,90,0.0
Croatia,1950,2,95,0.0
Croatia,1950,2,100,0.0
Croatia,1955,2,0,195.033
Croatia,1955,2,5,189.883
Croatia,1955,2,10,147.587
Croatia,1955,2,15,167.856
Croatia,1955,2,20,179.945
Croatia,1955,2,25,177.458
Croatia,1955,2,30,168.809
Croatia,1955,2,35,107.888
Croatia,1955,2,40,134.677
Croatia,1955,2,45,146.528
Croatia,1955,2,50,126.896
Croatia,1955,2,55,108.071
Croatia,1955,2,60,78.242
Croatia,1955,2,65,65.607
Croatia,1955,2,70,46.959
Croatia,1955,2,75,30.864
Croatia,1955,2,80,28.244
Croatia,1955,2,85,0.0
Croatia,1955,2,90,0.0
Croatia,1955,2,95,0.0
Croatia,1955,2,100,0.0
Croatia,1960,2,0,181.217
Croatia,1960,2,5,193.238
Croatia,1960,2,10,189.412
Croatia,1960,2,15,147.148
Croatia,1960,2,20,167.129
Croatia,1960,2,25,179.052
Croatia,1960,2,30,176.363
Croatia,1960,2,35,167.317
Croatia,1960,2,40,106.441
Croatia,1960,2,45,131.862
Croatia,1960,2,50,141.691
Croatia,1960,2,55,120.537
Croatia,1960,2,60,99.89
Croatia,1960,2,65,68.622
Croatia,1960,2,70,51.662
Croatia,1960,2,75,31.297
Croatia,1960,2,80,26.361
Croatia,1960,2,85,0.0
Croatia,1960,2,90,0.0
Croatia,1960,2,95,0.0
Croatia,1960,2,100,0.0
Croatia,1965,2,0,168.541
Croatia,1965,2,5,180.451
Croatia,1965,2,10,192.934
Croatia,1965,2,15,184.635
Croatia,1965,2,20,140.546
Croatia,1965,2,25,164.764
Croatia,1965,2,30,178.317
Croatia,1965,2,35,174.755
Croatia,1965,2,40,164.144
Croatia,1965,2,45,103.297
Croatia,1965,2,50,128.827
Croatia,1965,2,55,136.793
Croatia,1965,2,60,112.931
Croatia,1965,2,65,89.303
Croatia,1965,2,70,56.059
Croatia,1965,2,75,36.759
Croatia,1965,2,80,26.087
Croatia,1965,2,85,0.0
Croatia,1965,2,90,0.0
Croatia,1965,2,95,0.0
Croatia,1965,2,100,0.0
Croatia,1970,2,0,152.739
Croatia,1970,2,5,167.244
Croatia,1970,2,10,180.417
Croatia,1970,2,15,192.6
Croatia,1970,2,20,179.73
Croatia,1970,2,25,133.958
Croatia,1970,2,30,162.351
Croatia,1970,2,35,177.34
Croatia,1970,2,40,172.713
Croatia,1970,2,45,160.297
Croatia,1970,2,50,99.492
Croatia,1970,2,55,124.52
Croatia,1970,2,60,129.757
Croatia,1970,2,65,102.123
Croatia,1970,2,70,74.159
Croatia,1970,2,75,41.389
Croatia,1970,2,80,31.983
Croatia,1970,2,85,0.0
Croatia,1970,2,90,0.0
Croatia,1970,2,95,0.0
Croatia,1970,2,100,0.0
Croatia,1975,2,0,158.657
Croatia,1975,2,5,153.792
Croatia,1975,2,10,168.837
Croatia,1975,2,15,179.915
Croatia,1975,2,20,186.51
Croatia,1975,2,25,170.477
Croatia,1975,2,30,128.813
Croatia,1975,2,35,161.93
Croatia,1975,2,40,176.123
Croatia,1975,2,45,169.55
Croatia,1975,2,50,156.037
Croatia,1975,2,55,95.526
Croatia,1975,2,60,118.447
Croatia,1975,2,65,118.186
Croatia,1975,2,70,84.314
Croatia,1975,2,75,53.926
Croatia,1975,2,80,38.289
Croatia,1975,2,85,0.0
Croatia,1975,2,90,0.0
Croatia,1975,2,95,0.0
Croatia,1975,2,100,0.0
Croatia,1980,2,0,157.778
Croatia,1980,2,5,160.083
Croatia,1980,2,10,154.643
Croatia,1980,2,15,170.236
Croatia,1980,2,20,180.755
Croatia,1980,2,25,183.647
Croatia,1980,2,30,165.631
Croatia,1980,2,35,128.305
Croatia,1980,2,40,164.403
Croatia,1980,2,45,174.734
Croatia,1980,2,50,165.482
Croatia,1980,2,55,151.084
Croatia,1980,2,60,90.408
Croatia,1980,2,65,110.091
Croatia,1980,2,70,102.568
Croatia,1980,2,75,63.449
Croatia,1980,2,80,47.642
Croatia,1980,2,85,0.0
Croatia,1980,2,90,0.0
Croatia,1980,2,95,0.0
Croatia,1980,2,100,0.0
Croatia,1985,2,0,156.947
Croatia,1985,2,5,159.009
Croatia,1985,2,10,162.209
Croatia,1985,2,15,157.438
Croatia,1985,2,20,173.376
Croatia,1985,2,25,183.503
Croatia,1985,2,30,185.896
Croatia,1985,2,35,167.241
Croatia,1985,2,40,129.078
Croatia,1985,2,45,163.604
Croatia,1985,2,50,171.949
Croatia,1985,2,55,161.277
Croatia,1985,2,60,144.999
Croatia,1985,2,65,83.791
Croatia,1985,2,70,95.057
Croatia,1985,2,75,78.864
Croatia,1985,2,80,59.565
Croatia,1985,2,85,0.0
Croatia,1985,2,90,0.0
Croatia,1985,2,95,0.0
Croatia,1985,2,100,0.0
Croatia,1990,2,0,142.479
Croatia,1990,2,5,157.46
Croatia,1990,2,10,159.94
Croatia,1990,2,15,163.208
Croatia,1990,2,20,158.958
Croatia,1990,2,25,175.432
Croatia,1990,2,30,184.505
Croatia,1990,2,35,186.146
Croatia,1990,2,40,166.857
Croatia,1990,2,45,127.789
Croatia,1990,2,50,160.794
Croatia,1990,2,55,166.442
Croatia,1990,2,60,154.137
Croatia,1990,2,65,135.266
Croatia,1990,2,70,73.003
Croatia,1990,2,75,73.466
Croatia,1990,2,80,50.232
Croatia,1990,2,85,19.053
Croatia,1990,2,90,4.726
Croatia,1990,2,95,0.614
Croatia,1990,2,100,0.053
Croatia,1995,2,0,118.128
Croatia,1995,2,5,140.42
Croatia,1995,2,10,155.327
Croatia,1995,2,15,154.128
Croatia,1995,2,20,149.943
Croatia,1995,2,25,145.321
Croatia,1995,2,30,166.831
Croatia,1995,2,35,177.003
Croatia,1995,2,40,178.885
Croatia,1995,2,45,161.232
Croatia,1995,2,50,123.204
Croatia,1995,2,55,155.073
Croatia,1995,2,60,158.588
Croatia,1995,2,65,142.819
Croatia,1995,2,70,118.441
Croatia,1995,2,75,57.528
Croatia,1995,2,80,48.529
Croatia,1995,2,85,24.98
Croatia,1995,2,90,6.222
Croatia,1995,2,95,0.896
Croatia,1995,2,100,0.067
Croatia,2000,2,0,117.976
Croatia,2000,2,5,117.367
Croatia,2000,2,10,138.725
Croatia,2000,2,15,147.865
Croatia,2000,2,20,145.0
Croatia,2000,2,25,147.941
Croatia,2000,2,30,146.049
Croatia,2000,2,35,164.202
Croatia,2000,2,40,169.0
Croatia,2000,2,45,165.327
Croatia,2000,2,50,147.245
Croatia,2000,2,55,115.123
Croatia,2000,2,60,148.492
Croatia,2000,2,65,145.768
Croatia,2000,2,70,121.135
Croatia,2000,2,75,89.189
Croatia,2000,2,80,34.952
Croatia,2000,2,85,24.719
Croatia,2000,2,90,8.873
Croatia,2000,2,95,1.277
Croatia,2000,2,100,0.1
Croatia,2005,2,0,100.182
Croatia,2005,2,5,117.823
Croatia,2005,2,10,117.267
Croatia,2005,2,15,138.521
Croatia,2005,2,20,147.455
Croatia,2005,2,25,144.513
Croatia,2005,2,30,147.441
Croatia,2005,2,35,145.469
Croatia,2005,2,40,163.286
Croatia,2005,2,45,167.515
Croatia,2005,2,50,163.018
Croatia,2005,2,55,144.014
Croatia,2005,2,60,111.131
Croatia,2005,2,65,139.825
Croatia,2005,2,70,130.625
Croatia,2005,2,75,99.156
Croatia,2005,2,80,62.469
Croatia,2005,2,85,18.918
Croatia,2005,2,90,8.998
Croatia,2005,2,95,1.882
Croatia,2005,2,100,0.148
Croatia,2010,2,0,106.097
Croatia,2010,2,5,100.847
Croatia,2010,2,10,118.01
Croatia,2010,2,15,116.061
Croatia,2010,2,20,133.213
Croatia,2010,2,25,143.822
Croatia,2010,2,30,145.765
Croatia,2010,2,35,146.133
Croatia,2010,2,40,141.157
Croatia,2010,2,45,158.021
Croatia,2010,2,50,161.617
Croatia,2010,2,55,158.981
Croatia,2010,2,60,143.114
Croatia,2010,2,65,109.922
Croatia,2010,2,70,128.573
Croatia,2010,2,75,108.579
Croatia,2010,2,80,70.119
Croatia,2010,2,85,35.267
Croatia,2010,2,90,7.813
Croatia,2010,2,95,2.426
Croatia,2010,2,100,0.295
Croatia,2015,2,0,100.729
Croatia,2015,2,5,105.578
Croatia,2015,2,10,100.556
Croatia,2015,2,15,117.24
Croatia,2015,2,20,114.341
Croatia,2015,2,25,131.088
Croatia,2015,2,30,141.969
Croatia,2015,2,35,144.263
Croatia,2015,2,40,144.775
Croatia,2015,2,45,139.687
Croatia,2015,2,50,155.915
Croatia,2015,2,55,158.524
Croatia,2015,2,60,154.355
Croatia,2015,2,65,136.174
Croatia,2015,2,70,100.395
Croatia,2015,2,75,108.933
Croatia,2015,2,80,80.642
Croatia,2015,2,85,41.936
Croatia,2015,2,90,15.313
Croatia,2015,2,95,2.235
Croatia,2015,2,100,0.419
Greece,1950,2,0,362.0
Greece,1950,2,5,314.0
Greece,1950,2,10,382.0
Greece,1950,2,15,395.0
Greece,1950,2,20,369.0
Greece,1950,2,25,305.0
Greece,1950,2,30,264.0
Greece,1950,2,35,267.0
Greece,1950,2,40,250.0
Greece,1950,2,45,218.0
Greece,1950,2,50,181.0
Greece,1950,2,55,154.0
Greece,1950,2,60,133.0
Greece,1950,2,65,109.0
Greece,1950,2,70,80.0
Greece,1950,2,75,50.0
Greece,1950,2,80,46.002
Greece,1950,2,85,0.0
Greece,1950,2,90,0.0
Greece,1950,2,95,0.0
Greece,1950,2,100,0.0
Greece,1955,2,0,348.869
Greece,1955,2,5,356.0
Greece,1955,2,10,312.0
Greece,1955,2,15,379.0
Greece,1955,2,20,389.0
Greece,1955,2,25,362.0
Greece,1955,2,30,290.0
Greece,1955,2,35,255.0
Greece,1955,2,40,262.0
Greece,1955,2,45,244.989
Greece,1955,2,50,212.709
Greece,1955,2,55,174.62
Greece,1955,2,60,146.343
Greece,1955,2,65,122.149
Greece,1955,2,70,94.774
Greece,1955,2,75,61.442
Greece,1955,2,80,48.544
Greece,1955,2,85,0.0
Greece,1955,2,90,0.0
Greece,1955,2,95,0.0
Greece,1955,2,100,0.0
Greece,1960,2,0,363.676
Greece,1960,2,5,341.204
Greece,1960,2,10,358.279
Greece,1960,2,15,311.243
Greece,1960,2,20,377.294
Greece,1960,2,25,376.294
Greece,1960,2,30,353.276
Greece,1960,2,35,274.214
Greece,1960,2,40,239.187
Greece,1960,2,45,257.201
Greece,1960,2,50,233.171
Greece,1960,2,55,206.883
Greece,1960,2,60,171.777
Greece,1960,2,65,134.514
Greece,1960,2,70,112.38
Greece,1960,2,75,80.174
Greece,1960,2,80,60.084
Greece,1960,2,85,0.0
Greece,1960,2,90,0.0
Greece,1960,2,95,0.0
Greece,1960,2,100,0.0
Greece,1965,2,0,348.57
Greece,1965,2,5,358.4
Greece,1965,2,10,338.947
Greece,1965,2,15,355.0
Greece,1965,2,20,297.0
Greece,1965,2,25,362.0
Greece,1965,2,30,366.0
Greece,1965,2,35,347.0
Greece,1965,2,40,269.0
Greece,1965,2,45,236.0
Greece,1965,2,50,253.0
Greece,1965,2,55,225.989
Greece,1965,2,60,195.737
Greece,1965,2,65,157.674
Greece,1965,2,70,114.498
Greece,1965,2,75,82.471
Greece,1965,2,80,72.374
Greece,1965,2,85,0.0
Greece,1965,2,90,0.0
Greece,1965,2,95,0.0
Greece,1965,2,100,0.0
Greece,1970,2,0,378.463
Greece,1970,2,5,339.272
Greece,1970,2,10,345.703
Greece,1970,2,15,315.361
Greece,1970,2,20,306.2
Greece,1970,2,25,258.3
Greece,1970,2,30,319.6
Greece,1970,2,35,338.2
Greece,1970,2,40,342.6
Greece,1970,2,45,268.7
Greece,1970,2,50,239.1
Greece,1970,2,55,255.3
Greece,1970,2,60,231.889
Greece,1970,2,65,193.559
Greece,1970,2,70,161.021
Greece,1970,2,75,85.918
Greece,1970,2,80,109.053
Greece,1970,2,85,0.0
Greece,1970,2,90,0.0
Greece,1970,2,95,0.0
Greece,1970,2,100,0.0
Greece,1975,2,0,331.568
Greece,1975,2,5,367.081
Greece,1975,2,10,344.469
Greece,1975,2,15,341.662
Greece,1975,2,20,297.834
Greece,1975,2,25,310.813
Greece,1975,2,30,269.412
Greece,1975,2,35,324.672
Greece,1975,2,40,338.204
Greece,1975,2,45,328.264
Greece,1975,2,50,258.805
Greece,1975,2,55,228.521
Greece,1975,2,60,245.693
Greece,1975,2,65,212.208
Greece,1975,2,70,173.205
Greece,1975,2,75,115.316
Greece,1975,2,80,112.834
Greece,1975,2,85,0.0
Greece,1975,2,90,0.0
Greece,1975,2,95,0.0
Greece,1975,2,100,0.0
Greece,1980,2,0,342.322
Greece,1980,2,5,337.625
Greece,1980,2,10,375.775
Greece,1980,2,15,350.559
Greece,1980,2,20,341.641
Greece,1980,2,25,312.202
Greece,1980,2,30,333.369
Greece,1980,2,35,290.881
Greece,1980,2,40,340.552
Greece,1980,2,45,352.069
Greece,1980,2,50,333.99
Greece,1980,2,55,252.79
Greece,1980,2,60,224.493
Greece,1980,2,65,230.567
Greece,1980,2,70,192.247
Greece,1980,2,75,145.045
Greece,1980,2,80,134.885
Greece,1980,2,85,0.0
Greece,1980,2,90,0.0
Greece,1980,2,95,0.0
Greece,1980,2,100,0.0
Greece,1985,2,0,328.36
Greece,1985,2,5,338.897
Greece,1985,2,10,344.539
Greece,1985,2,15,372.334
Greece,1985,2,20,347.31
Greece,1985,2,25,344.533
Greece,1985,2,30,321.012
Greece,1985,2,35,335.265
Greece,1985,2,40,294.486
Greece,1985,2,45,351.613
Greece,1985,2,50,356.085
Greece,1985,2,55,315.11
Greece,1985,2,60,235.916
Greece,1985,2,65,242.753
Greece,1985,2,70,202.417
Greece,1985,2,75,152.879
Greece,1985,2,80,142.119
Greece,1985,2,85,0.0
Greece,1985,2,90,0.0
Greece,1985,2,95,0.0
Greece,1985,2,100,0.0
Greece,1990,2,0,266.656
Greece,1990,2,5,315.327
Greece,1990,2,10,358.941
Greece,1990,2,15,365.947
Greece,1990,2,20,386.867
Greece,1990,2,25,358.461
Greece,1990,2,30,362.629
Greece,1990,2,35,327.995
Greece,1990,2,40,333.539
Greece,1990,2,45,278.648
Greece,1990,2,50,334.785
Greece,1990,2,55,329.425
Greece,1990,2,60,333.112
Greece,1990,2,65,241.346
Greece,1990,2,70,191.522
Greece,1990,2,75,165.134
Greece,1990,2,80,111.14
Greece,1990,2,85,45.472
Greece,1990,2,90,20.263
Greece,1990,2,95,3.306
Greece,1990,2,100,0.421
Greece,1995,2,0,252.369
Greece,1995,2,5,274.373
Greece,1995,2,10,331.609
Greece,1995,2,15,382.762
Greece,1995,2,20,392.558
Greece,1995,2,25,414.347
Greece,1995,2,30,381.461
Greece,1995,2,35,381.83
Greece,1995,2,40,344.342
Greece,1995,2,45,345.375
Greece,1995,2,50,286.514
Greece,1995,2,55,342.365
Greece,1995,2,60,337.177
Greece,1995,2,65,325.405
Greece,1995,2,70,219.012
Greece,1995,2,75,160.259
Greece,1995,2,80,119.745
Greece,1995,2,85,64.897
Greece,1995,2,90,19.138
Greece,1995,2,95,5.274
Greece,1995,2,100,0.485
Greece,2000,2,0,253.62
Greece,2000,2,5,262.128
Greece,2000,2,10,288.236
Greece,2000,2,15,347.718
Greece,2000,2,20,400.539
Greece,2000,2,25,409.903
Greece,2000,2,30,428.694
Greece,2000,2,35,393.343
Greece,2000,2,40,391.554
Greece,2000,2,45,351.104
Greece,2000,2,50,348.787
Greece,2000,2,55,288.047
Greece,2000,2,60,342.494
Greece,2000,2,65,328.669
Greece,2000,2,70,298.112
Greece,2000,2,75,183.668
Greece,2000,2,80,116.595
Greece,2000,2,85,71.979
Greece,2000,2,90,28.203
Greece,2000,2,95,5.143
Greece,2000,2,100,0.765
Greece,2005,2,0,258.403
Greece,2005,2,5,262.923
Greece,2005,2,10,280.687
Greece,2005,2,15,306.347
Greece,2005,2,20,373.922
Greece,2005,2,25,408.453
Greece,2005,2,30,417.753
Greece,2005,2,35,431.245
Greece,2005,2,40,397.684
Greece,2005,2,45,383.647
Greece,2005,2,50,336.153
Greece,2005,2,55,342.642
Greece,2005,2,60,277.354
Greece,2005,2,65,324.559
Greece,2005,2,70,303.897
Greece,2005,2,75,258.9
Greece,2005,2,80,142.997
Greece,2005,2,85,71.922
Greece,2005,2,90,32.268
Greece,2005,2,95,7.828
Greece,2005,2,100,0.804
Greece,2010,2,0,272.855
Greece,2010,2,5,262.214
Greece,2010,2,10,265.013
Greece,2010,2,15,286.218
Greece,2010,2,20,315.314
Greece,2010,2,25,385.864
Greece,2010,2,30,417.419
Greece,2010,2,35,422.091
Greece,2010,2,40,431.721
Greece,2010,2,45,395.324
Greece,2010,2,50,381.667
Greece,2010,2,55,333.439
Greece,2010,2,60,338.236
Greece,2010,2,65,269.486
Greece,2010,2,70,306.969
Greece,2010,2,75,271.287
Greece,2010,2,80,204.736
Greece,2010,2,85,89.998
Greece,2010,2,90,33.18
Greece,2010,2,95,9.528
Greece,2010,2,100,1.323
Greece,2015,2,0,259.223
Greece,2015,2,5,261.735
Greece,2015,2,10,257.752
Greece,2015,2,15,249.915
Greece,2015,2,20,292.446
Greece,2015,2,25,284.949
Greece,2015,2,30,381.327
Greece,2015,2,35,393.171
Greece,2015,2,40,417.652
Greece,2015,2,45,414.104
Greece,2015,2,50,393.771
Greece,2015,2,55,374.391
Greece,2015,2,60,325.206
Greece,2015,2,65,348.64
Greece,2015,2,70,253.135
Greece,2015,2,75,286.826
Greece,2015,2,80,220.86
Greece,2015,2,85,135.795
Greece,2015,2,90,45.939
Greece,2015,2,95,10.762
Greece,2015,2,100,1.849
Italy,1950,2,0,2142.853
Italy,1950,2,5,1888.151
Italy,1950,2,10,2067.082
Italy,1950,2,15,2013.539
Italy,1950,2,20,2010.684
Italy,1950,2,25,2009.89
Italy,1950,2,30,1364.305
Italy,1950,2,35,1813.186
Italy,1950,2,40,1656.838
Italy,1950,2,45,1428.847
Italy,1950,2,50,1304.274
Italy,1950,2,55,1145.53
Italy,1950,2,60,1016.075
Italy,1950,2,65,810.465
Italy,1950,2,70,595.195
Italy,1950,2,75,372.575
Italy,1950,2,80,274.777
Italy,1950,2,85,0.0
Italy,1950,2,90,0.0
Italy,1950,2,95,0.0
Italy,1950,2,100,0.0
Italy,1955,2,0,1971.953
Italy,1955,2,5,2115.557
Italy,1955,2,10,1872.214
Italy,1955,2,15,2038.916
Italy,1955,2,20,1970.737
Italy,1955,2,25,1974.788
Italy,1955,2,30,1985.14
Italy,1955,2,35,1349.051
Italy,1955,2,40,1792.851
Italy,1955,2,45,1636.413
Italy,1955,2,50,1403.765
Italy,1955,2,55,1265.811
Italy,1955,2,60,1088.422
Italy,1955,2,65,927.628
Italy,1955,2,70,687.519
Italy,1955,2,75,440.539
Italy,1955,2,80,321.751
Italy,1955,2,85,0.0
Italy,1955,2,90,0.0
Italy,1955,2,95,0.0
Italy,1955,2,100,0.0
Italy,1960,2,0,2015.13
Italy,1960,2,5,1979.66
Italy,1960,2,10,2096.743
Italy,1960,2,15,1836.28
Italy,1960,2,20,1969.728
Italy,1960,2,25,1882.518
Italy,1960,2,30,1903.705
Italy,1960,2,35,1933.214
Italy,1960,2,40,1314.034
Italy,1960,2,45,1753.282
Italy,1960,2,50,1589.655
Italy,1960,2,55,1353.519
Italy,1960,2,60,1197.822
Italy,1960,2,65,993.21
Italy,1960,2,70,792.637
Italy,1960,2,75,521.055
Italy,1960,2,80,396.751
Italy,1960,2,85,0.0
Italy,1960,2,90,0.0
Italy,1960,2,95,0.0
Italy,1960,2,100,0.0
Italy,1965,2,0,2229.176
Italy,1965,2,5,2027.619
Italy,1965,2,10,1949.883
Italy,1965,2,15,2056.405
Italy,1965,2,20,1795.72
Italy,1965,2,25,1939.666
Italy,1965,2,30,1858.323
Italy,1965,2,35,1873.834
Italy,1965,2,40,1900.123
Italy,1965,2,45,1285.661
Italy,1965,2,50,1709.118
Italy,1965,2,55,1541.874
Italy,1965,2,60,1302.023
